Index,Time (s) Adjusted,grouped_wild type 2M Sbfr_Series001_Crop001_GCamP_Results_260123_Mean1,grouped_wild type 2M Sbfr_Series001_Crop001_GCamP_Results_260123_Mean2,grouped_wild type 2M Sbfr_Series002_Crop001_GCamP_Results_260123_Mean1,grouped_wild type 2M Sbfr_Series002_Crop001_GCamP_Results_260123_Mean2,grouped_wild type 2M Sbfr_Series005_Crop001_GCamP_Results_260123_Mean1,grouped_wild type 2M Sbfr_Series005_Crop001_GCamP_Results_260123_Mean2,grouped_wild type 2M Sbfr_Series007_Crop001_GCamP_Results_260123_Mean1,grouped_wild type 2M Sbfr_Series007_Crop001_GCamP_Results_260123_Mean2,grouped_wild type 2M Sbfr_Series008_Crop001_GCamP_Results_260123_Mean1,grouped_wild type 2M Sbfr_Series008_Crop001_GCamP_Results_260123_Mean2,grouped_wild type 2M Sbfr_Series009_Crop001_GCamP_Results_260123_Mean1,grouped_wild type 2M Sbfr_Series009_Crop001_GCamP_Results_260123_Mean2,grouped_wild type 2M Sbfr_Series011_Crop001_GCamP_Results_260123_Mean1,grouped_wild type 2M Sbfr_Series011_Crop001_GCamP_Results_260123_Mean2,grouped_wild type 2M Sbfr_Series013_Crop001_GCamP_Results_260123_Mean1,grouped_wild type 2M Sbfr_Series013_Crop001_GCamP_Results_260123_Mean2,grouped_wild type 2M Sbfr_Series015_Crop001_GCamP_Results_260123_Mean1,grouped_wild type 2M Sbfr_Series015_Crop001_GCamP_Results_260123_Mean2,grouped_wild type 2M Sbfr_Series017_Crop001_GCamP_Results_260123_Mean1,grouped_wild type 2M Sbfr_Series017_Crop001_GCamP_Results_260123_Mean2,grouped_wild type 2M Sbfr_Series019_Crop001_GCamP_Results_260123_Mean1,grouped_wild type 2M Sbfr_Series019_Crop001_GCamP_Results_260123_Mean2,grouped_wild type 2M Sbfr_Series021_Crop001_GCamP_Results_260123_Mean1,grouped_wild type 2M Sbfr_Series021_Crop001_GCamP_Results_260123_Mean2,grouped_wild type 2M Sbfr_Series023_Crop001_GCamP_Results_260123_Mean1,grouped_wild type 2M Sbfr_Series023_Crop001_GCamP_Results_260123_Mean2,grouped_wild type 2M Sbfr_Series024_Crop001_GCamP_Results_260123_Mean1,grouped_wild type 2M Sbfr_Series024_Crop001_GCamP_Results_260123_Mean2,grouped_wild type 2M Sbfr_Series025_Crop001_GCamP_Results_260123_Mean1,grouped_wild type 2M Sbfr_Series025_Crop001_GCamP_Results_260123_Mean2
458,45.7,8689.68,2498.859,10499.723,4706.667,5581.478,2142.933,4641.275,2309.188,5974.03,2321.121,8821.826,2501.0,12000.48,2190.34,7350.134,2858.731,4401.672,2361.297,8171.836,1285.475,4321.341,2315.5,5832.511,2482.859,7523.266,2281.053,21031.188,2591.787,11521.519,2385.924
459,45.8,8668.038,2494.603,10364.574,4712.796,5543.622,2140.689,4635.737,2321.375,5941.333,2311.758,8813.231,2496.203,11958.62,2183.22,7309.194,2843.0,4393.438,2371.656,8204.836,1278.754,4326.795,2301.943,5823.793,2487.924,7511.044,2282.735,20983.48,2589.693,11494.354,2396.24
460,45.9,8581.218,2492.487,10712.259,4397.056,5542.355,2142.267,4630.725,2316.15,5939.015,2318.409,8815.58,2483.232,11927.42,2180.56,7242.254,2849.269,4395.047,2370.25,8134.312,1288.688,4294.148,2299.057,5789.598,2479.12,7511.38,2278.805,20880.732,2586.52,11447.949,2397.418
461,46.0,8571.82,2490.051,10650.889,4427.629,5538.6,2137.833,4626.212,2320.688,5889.712,2317.364,8830.841,2488.014,11867.82,2183.14,7237.149,2848.896,4369.406,2367.375,8047.951,1288.557,4298.205,2306.557,5774.935,2477.489,7500.31,2276.159,20790.359,2593.187,11359.089,2388.063
462,46.1,8509.385,2487.885,10576.944,4439.5,5514.355,2138.178,4630.525,2318.113,5891.758,2320.621,8832.218,2499.565,11818.9,2183.04,7187.955,2853.313,4405.25,2279.438,8897.787,1712.475,4284.261,2300.75,5759.304,2480.446,7474.876,2289.735,20653.826,2574.8,11335.367,2395.646
463,46.2,8463.282,2489.41,10487.333,4466.426,5492.933,2143.611,4628.0,2308.675,5892.939,2318.652,8827.884,2501.145,11778.62,2188.62,7150.0,2854.03,4357.844,2363.891,8884.754,1711.951,4268.659,2300.5,5728.772,2481.837,7492.628,2278.372,20688.533,2617.947,11300.962,2397.81
464,46.3,8397.718,2491.205,10365.814,4454.129,5481.711,2138.056,4626.1,2310.913,5863.97,2319.818,8819.884,2493.768,11733.8,2187.08,7099.343,2845.806,4357.875,2361.672,7735.492,1281.18,4255.67,2304.659,5723.304,2481.935,7473.0,2280.035,20623.881,2614.04,11250.038,2395.646
465,46.4,8351.936,2490.449,10201.333,4483.278,5480.078,2140.222,4604.175,2324.55,5858.121,2315.667,8798.594,2483.855,11665.72,2182.46,7069.522,2860.373,4332.953,2353.625,8785.853,1715.475,4238.375,2305.034,5692.272,2478.337,7477.752,2279.664,20324.561,2579.08,11179.798,2395.291
466,46.5,8314.397,2502.59,10555.389,4208.556,5470.222,2137.289,4604.737,2311.725,5834.167,2300.47,8794.435,2494.073,11805.76,2182.94,7047.537,2849.731,4339.438,2362.125,8698.705,1716.262,4262.023,2316.761,5677.196,2481.576,7452.726,2283.23,20290.693,2578.467,11123.898,2381.785
467,46.6,8285.718,2488.526,10475.833,4222.463,5439.911,2142.756,4601.5,2314.863,5850.212,2308.015,8592.145,2515.406,11799.82,2171.68,7002.985,2846.642,4319.625,2358.969,8645.918,1720.115,4211.614,2303.864,5635.946,2480.957,7438.867,2276.035,20182.627,2579.16,11105.569,2391.924
468,46.7,8238.243,2493.461,10404.037,4234.852,5431.544,2139.5,4585.413,2319.2,5826.909,2310.848,8814.131,2499.043,11732.8,2188.32,6990.776,2842.731,4315.094,2365.844,8537.754,1720.836,4221.966,2314.136,5631.391,2485.989,7430.469,2281.912,20146.92,2574.32,11049.076,2389.924
469,46.8,8219.513,2491.692,10304.223,4262.926,5417.255,2137.355,4590.688,2323.225,5816.349,2310.394,8794.087,2488.348,11773.52,2185.98,6962.149,2848.149,4332.656,2363.031,7303.312,1276.18,4189.932,2304.693,5602.207,2471.054,7405.389,2278.54,20061.654,2581.293,11028.962,2390.734
470,46.9,8150.308,2492.218,10114.111,4297.722,5409.9,2143.822,4606.413,2314.663,5805.197,2297.03,8800.377,2485.333,11719.0,2181.9,6939.567,2847.94,4303.594,2364.266,7222.738,1286.705,4193.227,2304.25,5589.13,2481.25,7410.372,2281.248,19972.268,2576.88,10975.418,2389.418
471,47.0,8108.218,2492.269,10021.481,4161.389,5412.1,2141.867,4622.225,2316.625,5821.273,2298.909,8807.318,2483.507,11717.94,2184.46,6889.433,2839.627,4320.953,2369.375,7126.885,1287.229,4182.398,2300.795,5558.815,2477.435,7374.894,2285.619,19905.053,2584.44,10945.189,2388.532
472,47.1,8087.141,2488.474,10003.944,4193.833,5385.411,2145.278,4602.413,2317.5,5775.818,2310.606,8815.072,2489.246,11647.48,2183.92,6860.567,2847.164,4319.109,2356.453,7063.803,1284.967,4173.511,2302.58,5522.272,2490.902,7382.611,2269.92,19849.654,2581.693,10904.86,2389.57
473,47.2,8059.692,2493.436,10262.686,4105.593,5397.911,2144.2,4600.487,2317.413,5779.106,2311.379,8821.58,2485.725,11649.72,2180.6,6845.179,2834.015,4330.438,2283.328,8159.541,1721.688,4173.477,2299.511,5499.37,2480.826,7360.142,2280.389,19736.066,2563.787,10909.431,2390.215
474,47.3,8029.487,2488.949,10191.87,4134.759,5374.322,2144.744,4592.237,2328.975,5798.515,2310.864,8815.174,2487.681,11632.46,2175.18,6800.194,2846.836,4336.75,2283.672,8126.541,1712.0,4154.739,2299.045,5501.587,2474.065,7339.876,2276.168,19719.52,2569.347,10863.671,2393.253
475,47.4,7988.346,2485.115,10095.296,4156.778,5372.556,2133.222,4597.962,2317.575,5789.182,2318.742,8613.667,2503.681,11588.44,2169.64,6782.254,2851.866,4278.375,2362.266,8128.262,1717.541,4147.614,2302.523,5465.793,2488.435,7328.195,2285.752,19611.641,2575.187,10807.924,2387.734
476,47.5,7968.603,2497.949,10023.296,4033.778,5432.478,2166.7,4592.825,2310.85,5760.288,2303.167,8610.203,2512.232,11604.88,2181.38,6770.672,2835.866,4296.641,2363.547,6999.262,1282.836,4152.034,2304.239,5461.511,2484.478,7377.655,2278.929,19471.426,2575.2,10780.469,2402.962
477,47.6,7938.833,2485.756,10030.389,4061.722,5496.233,2251.922,4560.062,2310.25,5773.636,2301.439,8598.42,2499.159,11581.38,2181.32,6745.015,2831.612,4286.734,2363.625,6965.033,1288.82,4149.761,2300.591,5423.359,2486.261,7360.513,2269.743,19615.906,2605.747,10733.24,2386.038
478,47.7,7899.782,2496.321,9916.926,4089.333,5440.578,2253.611,4573.188,2310.538,5790.167,2305.773,8573.406,2496.884,11580.7,2184.64,6712.12,2841.597,4283.875,2358.156,8065.869,1719.967,4142.886,2300.443,5373.467,2482.88,7359.124,2279.664,19573.732,2586.96,10729.734,2393.19
479,47.8,7906.064,2488.333,9821.611,4114.944,5445.8,2247.589,4579.2,2316.25,5757.636,2295.833,8582.029,2512.478,11543.92,2177.8,6692.254,2843.716,4322.266,2271.828,8057.59,1713.262,4130.909,2302.034,5360.185,2490.565,7334.274,2280.15,19544.346,2595.92,10709.646,2397.443
480,47.9,7865.603,2487.769,9789.5,4132.611,5420.022,2247.011,4592.425,2317.812,5689.894,2314.879,8608.449,2503.261,11514.18,2185.52,6669.478,2845.492,4314.203,2280.297,8066.246,1715.902,4147.034,2302.341,5352.815,2484.859,7328.62,2268.018,19427.107,2594.32,10654.14,2377.886
481,48.0,7844.103,2494.308,9730.907,4152.907,5419.322,2248.433,4582.8,2317.1,5669.409,2303.212,8586.42,2502.507,11509.04,2177.28,6655.075,2847.463,4313.094,2276.984,8056.0,1721.656,4123.625,2303.761,5321.011,2484.478,7330.301,2282.708,19317.533,2589.747,10640.266,2388.987
482,48.1,7829.141,2497.026,9938.611,3933.463,5396.878,2244.567,4584.938,2320.225,5724.076,2304.545,8577.203,2504.623,11489.48,2171.0,6638.06,2841.552,4305.703,2280.359,8058.295,1721.066,4112.523,2303.409,5296.37,2487.304,7329.389,2273.513,19328.268,2590.12,10593.051,2387.19
483,48.2,7797.18,2501.051,9912.223,3960.463,5434.533,2244.833,4574.525,2311.425,5711.545,2294.136,8580.246,2513.319,11451.98,2177.82,6628.328,2843.522,4259.781,2356.828,8073.328,1709.279,4101.227,2309.455,5270.5,2482.413,7336.832,2269.876,19263.439,2590.04,10567.569,2382.291
484,48.3,7779.885,2490.513,9914.223,3997.926,5412.245,2246.989,4566.513,2322.188,5698.394,2286.167,8566.058,2514.058,11429.76,2173.86,6605.104,2841.881,4289.703,2285.328,8071.918,1723.377,4095.318,2309.023,5256.685,2483.685,7315.177,2272.425,19223.0,2599.653,10547.811,2387.43
485,48.4,7775.051,2488.744,9895.277,3997.685,5417.3,2247.467,4567.788,2312.288,5741.5,2288.985,8550.942,2505.478,11454.52,2188.66,6618.328,2837.657,4279.547,2281.75,8087.738,1721.705,4104.261,2304.534,5238.935,2478.815,7307.398,2276.451,19118.053,2594.453,10509.886,2384.57
486,48.5,7745.808,2492.679,9836.093,4024.204,5407.722,2245.633,4548.638,2314.413,5658.333,2311.182,8589.42,2507.623,11431.8,2181.04,6561.597,2835.552,4290.531,2289.109,8094.246,1718.607,4100.17,2303.943,5234.554,2483.228,7303.558,2279.699,19100.547,2582.213,10478.063,2389.316
487,48.6,7742.41,2491.782,9799.759,3995.185,5412.711,2245.489,4544.013,2309.262,5700.273,2300.106,8545.985,2510.971,11448.8,2174.64,6536.284,2834.851,4276.875,2286.031,8057.082,1714.885,4100.807,2303.705,5213.587,2493.043,7304.168,2278.354,18819.066,2570.813,10482.811,2386.911
488,48.7,7707.282,2483.974,9758.296,4009.315,5417.189,2241.822,4542.362,2314.9,5702.985,2301.318,8552.507,2501.986,11383.7,2185.82,6544.478,2831.313,4288.016,2280.812,7003.738,1284.295,4098.307,2295.989,5192.859,2483.674,7304.026,2273.566,18831.373,2572.547,10428.531,2384.456
489,48.8,7705.436,2498.923,9721.186,3972.0,5428.1,2243.767,4542.4,2318.525,5717.939,2298.485,8604.594,2522.362,11330.74,2181.82,6521.94,2833.776,4281.578,2289.234,8038.229,1713.82,4113.75,2305.727,5185.826,2480.5,7311.734,2278.239,18781.801,2559.64,10414.506,2389.81
490,48.9,7693.397,2495.539,9691.148,3991.981,5412.067,2247.855,4555.025,2322.85,5723.803,2304.015,8573.058,2500.594,11313.38,2183.56,6496.791,2836.657,4285.625,2278.266,7029.295,1276.82,4085.739,2299.205,5162.728,2479.609,7297.478,2276.858,18718.307,2562.12,10380.14,2389.975
491,49.0,7670.59,2491.59,9692.889,3988.778,5424.944,2244.867,4550.225,2319.425,5635.621,2117.152,8563.812,2513.58,11313.16,2177.84,6516.089,2844.761,4282.656,2286.031,8031.541,1717.328,4110.341,2300.602,5153.717,2482.315,7296.522,2279.451,18663.613,2570.067,10338.949,2387.81
492,49.1,7651.808,2492.936,9656.167,3974.815,5418.844,2240.844,4532.562,2312.675,5675.424,2120.955,8543.652,2513.362,11259.54,2175.9,6517.507,2843.821,4270.219,2292.172,7038.213,1290.754,4106.67,2298.216,5139.185,2491.076,7280.912,2272.504,18808.0,2590.96,10338.253,2386.316
493,49.2,7648.923,2488.321,9578.963,3958.444,5419.6,2245.422,4531.188,2312.825,5666.97,2112.333,8554.739,2510.754,11282.74,2176.98,6506.507,2842.06,4275.5,2280.062,8013.508,1712.016,4085.852,2303.341,5128.424,2479.978,7264.487,2277.407,18808.359,2582.933,10350.684,2387.228
494,49.3,7631.205,2487.0,9569.87,3957.556,5413.022,2243.3,4524.725,2308.212,5670.106,2120.909,8522.435,2505.319,11198.86,2166.76,6498.284,2843.179,4258.109,2279.875,6995.803,1284.393,4076.864,2305.295,5120.739,2483.707,7283.336,2271.257,18789.854,2578.76,10361.152,2383.203
495,49.4,7628.308,2485.179,9568.314,3984.611,5417.633,2246.322,4526.163,2318.087,5716.288,2117.485,8541.812,2522.536,11179.56,2186.24,6490.403,2842.418,4285.406,2281.625,7991.902,1722.18,4067.08,2296.398,5107.315,2478.707,7273.274,2277.204,18672.439,2578.533,10323.342,2390.595
496,49.5,7606.282,2497.103,9437.0,3984.111,5426.833,2242.122,4510.6,2321.012,5701.03,2117.909,8503.493,2507.319,11168.3,2178.56,6480.687,2834.134,4267.484,2282.719,7992.049,1721.016,4061.182,2295.966,5099.304,2483.359,7263.947,2278.77,18697.533,2581.853,10268.633,2388.468
497,49.6,7592.41,2486.872,9697.389,3882.093,5427.933,2251.456,4525.875,2313.863,5586.424,1884.97,8510.275,2506.957,11140.02,2174.9,6494.418,2850.791,4258.484,2287.016,7024.935,1281.688,4062.295,2293.523,5065.793,2478.065,7262.894,2270.876,18630.746,2576.387,10277.025,2381.874
498,49.7,7568.218,2483.026,9667.574,3893.963,5406.189,2248.056,4522.237,2314.438,5613.924,1896.636,8485.521,2515.102,11170.44,2180.48,6472.269,2846.582,4260.562,2279.656,8001.033,1711.541,4053.83,2300.057,5065.609,2482.489,7259.566,2273.469,18596.906,2571.813,10238.823,2386.43
499,49.8,7561.846,2492.923,9641.926,3909.685,5420.689,2247.067,4528.875,2312.113,5614.985,1895.076,8485.29,2516.594,11112.12,2182.16,6471.089,2842.433,4230.406,2361.328,7999.049,1714.246,4064.625,2297.636,5064.989,2484.304,7227.531,2271.496,18380.721,2550.493,10263.215,2380.633
500,49.9,7544.308,2501.128,9612.759,3899.87,5466.878,2247.9,4511.712,2315.1,5631.742,1889.697,8475.479,2507.623,11090.78,2185.16,6457.179,2853.03,4257.406,2276.953,8066.672,1713.541,4056.284,2289.159,5054.315,2484.707,7222.929,2280.389,18322.188,2551.4,10228.709,2379.203
501,50.0,7533.333,2479.885,9601.352,3882.685,5418.378,2240.422,4505.038,2319.475,5642.318,1891.5,8457.203,2498.232,11101.92,2175.08,6448.06,2840.269,4258.812,2278.906,8101.918,1716.328,4054.795,2295.136,5044.652,2482.207,7225.416,2278.31,18310.08,2568.773,10209.633,2378.405
502,50.1,7534.68,2482.808,9591.926,3884.981,5423.844,2252.145,4526.438,2317.087,5643.485,1890.106,8481.71,2506.0,11104.8,2187.98,6431.12,2834.776,4236.938,2369.938,8120.344,1720.066,4055.534,2298.273,5033.413,2478.717,7222.097,2281.858,18443.666,2589.053,10217.709,2381.658
503,50.2,7518.564,2496.205,9551.13,3878.611,5457.411,2253.211,4517.962,2323.3,5662.182,1898.455,8471.072,2497.217,11042.72,2188.56,6419.537,2838.866,4259.688,2286.594,8083.442,1715.525,4056.682,2297.977,5020.609,2480.38,7212.434,2268.796,18456.188,2583.0,10168.456,2389.19
504,50.3,7506.808,2495.923,9526.037,3896.87,5376.044,2253.511,4546.2,2319.688,5642.924,1605.197,8425.029,2498.536,11015.76,2178.98,6414.687,2849.97,4262.25,2284.859,7142.59,1288.213,4057.477,2302.943,5024.239,2477.141,7205.177,2278.407,18437.414,2592.107,10158.443,2393.228
505,50.4,7469.808,2495.526,9547.648,3884.963,5370.278,2244.944,4522.087,2316.938,5681.227,1608.47,8431.131,2493.971,10995.62,2181.96,6394.702,2839.955,4242.5,2285.859,8089.082,1716.164,4051.545,2299.795,5022.576,2471.902,7220.266,2266.912,18412.707,2597.28,10168.165,2378.57
506,50.5,7487.18,2493.051,9497.389,3867.426,5377.133,2250.667,4509.138,2312.562,5673.849,1612.015,8406.087,2496.87,10982.64,2176.14,6386.925,2852.522,4196.984,2347.906,7138.918,1286.0,4056.989,2298.625,5010.674,2479.533,7203.239,2273.204,18376.773,2588.747,10133.911,2386.506
507,50.6,7485.154,2495.949,9506.37,3855.37,5360.156,2243.611,4512.575,2310.538,5637.545,1296.076,8416.565,2511.449,11021.56,2174.42,6390.478,2838.522,4209.516,2356.453,7095.721,1285.016,4041.182,2296.625,5013.587,2472.489,7203.026,2273.504,18379.48,2594.0,10110.189,2388.823
508,50.7,7432.474,2489.09,9482.648,3878.093,5370.667,2245.544,4522.8,2317.675,5683.091,1290.167,8397.29,2502.652,10941.66,2183.24,6353.911,2849.836,4215.438,2356.891,7109.328,1284.115,4056.091,2290.932,5009.207,2484.413,7192.513,2274.381,18365.547,2599.76,10114.228,2382.797
509,50.8,7449.833,2497.936,9444.481,3865.056,5362.322,2251.355,4513.55,2314.225,5574.121,988.212,8360.464,2497.927,10940.66,2174.62,6356.194,2849.284,4205.156,2363.469,7995.967,1718.803,4052.545,2300.977,4981.239,2475.641,7191.62,2269.735,18375.746,2592.893,10077.86,2381.785
510,50.9,7443.18,2487.205,9408.963,3814.296,5364.2,2252.355,4502.388,2313.675,5617.485,983.212,8377.218,2498.812,10897.82,2173.22,6335.821,2844.388,4200.484,2364.781,7105.869,1287.541,4037.386,2295.795,4990.652,2477.739,7171.54,2271.257,18268.359,2598.787,10028.671,2380.886
511,51.0,7440.577,2490.346,9421.314,3771.722,5349.255,2250.645,4508.85,2313.762,5642.061,984.288,8336.087,2499.913,10885.82,2181.0,6314.731,2835.418,4218.359,2366.297,7978.442,1714.803,4048.795,2299.898,4987.272,2481.587,7150.142,2275.938,18304.0,2596.533,10037.013,2378.253
512,51.1,7422.346,2490.897,9406.926,3783.185,5353.422,2252.889,4518.075,2310.512,5635.591,982.97,8547.985,2479.449,10872.14,2179.52,6316.089,2844.896,4221.609,2361.969,7969.574,1719.049,4043.25,2302.261,4971.25,2477.598,7163.416,2275.664,18319.279,2584.0,9980.848,2379.835
513,51.2,7416.961,2486.039,9401.593,3799.926,5352.167,2248.078,4502.913,2322.688,5656.364,987.364,8549.493,2481.174,10866.34,2185.56,6306.582,2853.045,4199.219,2360.422,7981.0,1707.852,4039.989,2298.67,4957.087,2480.413,7159.08,2277.221,18253.561,2581.427,10002.38,2384.62
514,51.3,7404.064,2484.051,9410.389,3823.889,5321.322,2248.189,4500.325,2310.337,5660.136,981.409,8506.985,2490.797,10886.4,2182.24,6289.194,2844.582,4204.766,2364.281,7070.262,1284.984,4032.182,2299.989,4958.587,2485.652,7162.186,2275.434,18251.707,2595.707,9987.898,2387.0
515,51.4,7391.539,2491.167,9423.944,3830.167,5349.4,2240.611,4501.962,2314.062,5642.288,984.818,8535.072,2482.435,10822.32,2180.98,6278.089,2829.642,4251.125,2285.234,7065.426,1282.918,4040.409,2302.75,4958.359,2479.859,7143.752,2273.717,18184.174,2591.267,10011.278,2381.975
516,51.5,7412.231,2495.705,9393.352,3824.556,5329.556,2243.189,4511.225,2324.35,5661.061,990.364,8524.479,2490.855,10820.26,2179.12,6297.911,2843.881,4238.203,2285.891,7896.59,1708.787,4039.773,2294.932,4944.022,2473.957,7150.938,2270.46,18147.746,2575.267,9970.722,2387.874
517,51.6,7396.295,2493.167,9440.0,3868.463,5333.4,2241.367,4510.138,2304.975,5658.303,986.394,8503.015,2483.232,10818.54,2178.22,6274.12,2835.94,4195.469,2364.328,7882.246,1720.885,4038.011,2296.625,4937.239,2479.859,7133.566,2275.566,18024.227,2590.427,9958.747,2377.152
518,51.7,7386.397,2495.949,9392.259,3840.185,5321.556,2243.944,4505.9,2310.587,5677.849,981.561,8502.131,2481.087,10798.8,2178.64,6265.448,2835.896,4239.844,2286.375,7035.508,1276.115,4043.364,2300.83,4953.13,2487.783,7128.407,2279.929,18106.947,2599.507,9942.607,2380.443
519,51.8,7391.68,2493.513,9391.407,3847.944,5297.889,2247.578,4503.65,2313.488,5675.788,981.439,8469.594,2483.652,10766.12,2182.46,6234.343,2841.522,4235.922,2287.578,7856.803,1717.688,4021.534,2300.648,4936.989,2478.033,7121.301,2275.097,18034.359,2593.853,9926.633,2385.418
520,51.9,7394.231,2493.551,9375.777,3868.852,5304.855,2242.522,4493.612,2306.8,5675.879,980.318,8456.769,2477.536,10768.44,2178.98,6232.597,2838.672,4192.672,2369.219,7051.033,1285.279,4018.432,2297.932,4932.174,2483.337,7123.531,2277.991,17890.586,2572.267,9898.405,2388.101
521,52.0,7377.218,2492.333,9366.0,3863.556,5319.6,2250.133,4491.975,2311.262,5671.849,985.045,8462.565,2480.652,10742.96,2182.22,6247.075,2844.224,4255.141,2280.141,7864.885,1714.574,4029.852,2291.091,4938.457,2478.141,7114.965,2278.097,17872.641,2584.48,9908.266,2373.279
522,52.1,7368.231,2483.372,9337.241,3878.37,5323.767,2252.911,4507.312,2314.4,5660.379,981.909,8256.869,2503.87,10726.7,2186.16,6253.224,2831.746,4200.656,2364.016,7003.394,1284.361,4023.42,2297.102,4930.315,2480.63,7089.062,2275.442,17841.094,2576.133,9888.304,2377.203
523,52.2,7342.461,2481.385,9328.704,3876.37,5304.245,2240.544,4489.562,2307.1,5655.197,987.076,8274.102,2504.87,10678.82,2175.8,6208.403,2840.836,4220.391,2346.469,6990.935,1283.197,4019.795,2297.307,4942.75,2473.533,7148.575,2269.416,17956.506,2593.96,9873.393,2386.608
524,52.3,7336.603,2476.449,9258.777,3867.278,5334.0,2252.4,4502.513,2312.438,5660.167,986.651,8271.29,2494.826,10700.18,2181.18,6205.985,2840.448,4230.484,2360.344,7791.312,1702.918,4028.17,2286.75,4931.674,2478.239,7131.664,2269.929,17914.84,2583.12,9888.0,2380.253
525,52.4,7350.244,2485.321,9278.963,3872.796,5344.867,2248.778,4491.125,2313.925,5676.47,984.167,8235.551,2506.029,10682.82,2171.1,6220.627,2843.075,4207.125,2363.406,6988.558,1275.885,4010.125,2295.864,4923.152,2481.391,7138.947,2269.434,17871.76,2590.107,9852.86,2375.063
526,52.5,7338.09,2475.769,9451.204,3717.759,5325.511,2247.733,4470.65,2311.938,5653.636,989.742,8218.131,2502.203,10655.82,2176.4,6213.582,2835.403,4249.859,2286.203,7001.524,1283.902,4011.057,2291.614,4925.12,2475.5,7116.876,2271.124,17904.213,2579.627,9842.607,2381.975
527,52.6,7340.154,2480.372,9455.352,3719.37,5342.478,2250.656,4480.013,2315.288,5675.424,984.379,8202.348,2493.768,10671.4,2171.42,6192.478,2843.104,4193.203,2359.812,6974.902,1282.492,3992.523,2291.909,4920.402,2490.707,7130.637,2269.54,17864.453,2588.04,9837.962,2380.696
528,52.7,7344.744,2482.218,9441.648,3726.87,5339.711,2245.278,4491.15,2301.938,5593.712,665.727,8195.884,2509.725,10651.92,2174.28,6181.493,2831.836,4209.156,2365.781,6945.492,1288.049,4008.432,2288.295,4915.478,2477.457,7139.345,2267.504,17827.467,2578.72,9842.747,2390.734
529,52.8,7327.795,2489.923,9453.648,3754.37,5344.433,2252.1,4494.487,2308.025,5611.409,666.667,8150.985,2497.522,10635.98,2183.88,6193.836,2821.881,4213.219,2362.406,7715.983,1709.0,4005.216,2292.386,4918.163,2477.565,7114.832,2273.15,17747.107,2574.947,9831.886,2386.506
530,52.9,7327.846,2479.205,9480.37,3762.778,5347.745,2248.867,4483.038,2315.075,5620.076,668.727,8343.725,2483.348,10603.8,2181.76,6170.075,2833.343,4208.688,2359.344,6904.065,1285.279,3998.159,2292.511,4921.337,2483.707,7135.805,2274.876,17768.533,2570.667,9814.215,2368.924
531,53.0,7319.769,2487.321,9418.704,3800.796,5354.245,2247.533,4478.138,2312.688,5612.545,670.03,8330.782,2476.362,10645.44,2181.56,6168.179,2844.701,4211.219,2360.578,7674.721,1713.574,3982.136,2294.261,4908.728,2489.826,7133.071,2274.071,17750.787,2570.707,9777.506,2381.785
532,53.1,7308.667,2478.923,9317.5,3823.352,5350.367,2252.933,4488.913,2306.812,5623.167,670.091,8299.377,2483.478,10623.84,2178.32,6180.522,2847.03,4208.656,2359.062,7695.017,1712.508,3981.659,2295.034,4901.75,2472.609,7137.752,2270.46,17789.414,2602.187,9786.987,2384.025
533,53.2,7308.269,2490.192,9270.519,3826.278,5340.522,2248.389,4487.375,2318.025,5625.349,663.909,8264.667,2486.377,10614.0,2175.7,6143.373,2845.657,4236.453,2269.031,6908.328,1280.492,3975.67,2290.25,4904.326,2472.011,7147.221,2265.257,17799.359,2591.053,9811.342,2384.114
534,53.3,7278.718,2476.936,9211.87,3853.148,5343.645,2245.167,4482.938,2320.375,5620.818,667.182,8250.667,2488.232,10577.78,2176.88,6145.328,2849.776,4243.953,2278.688,7671.426,1720.066,3981.352,2288.341,4894.946,2482.576,7137.345,2274.159,17783.107,2586.413,9778.684,2377.595
535,53.4,7285.18,2486.051,9447.204,3725.37,5397.0,2246.256,4496.587,2311.988,5613.349,668.788,8215.71,2475.464,10563.7,2167.6,6130.149,2846.254,4201.359,2363.281,7709.033,1720.41,3984.295,2288.341,4913.5,2474.674,7153.496,2274.389,17808.199,2590.573,9780.316,2379.329
536,53.5,7252.5,2483.821,9452.814,3727.074,5370.267,2250.567,4475.625,2308.7,5490.636,388.455,8219.928,2477.449,10590.2,2180.76,6142.298,2848.761,4221.312,2279.969,7711.213,1716.229,3982.011,2291.023,4896.891,2490.022,7134.761,2266.708,17780.4,2592.467,9775.152,2377.24
537,53.6,7263.974,2479.59,9467.87,3763.5,5329.833,2245.2,4483.5,2313.712,5547.742,391.424,8177.913,2478.739,10519.16,2174.58,6143.716,2852.552,4242.984,2277.359,6741.065,1281.787,3973.727,2286.489,4893.141,2472.848,7163.407,2268.611,17622.934,2583.787,9748.189,2379.051
538,53.7,7281.487,2486.897,9462.223,3778.815,5334.355,2245.289,4486.263,2307.825,5563.879,387.879,8186.71,2482.188,10537.38,2180.62,6146.03,2847.448,4207.891,2362.094,7700.197,1714.967,3982.045,2293.58,4878.054,2476.75,7148.611,2274.584,17527.268,2584.653,9747.329,2378.329
