Index,Time (s) Adjusted,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series002_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series002_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series004_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series004_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series006_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series006_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series011_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series011_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series013_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series013_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series015_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series015_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series015_Crop002_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series015_Crop002_GCamP_Results_260123_Mean2,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series017_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series017_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series019_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series019_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series020_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series020_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series021_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series021_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series022_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series022_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series023_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series023_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series024_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series024_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series025_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series025_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series026_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series026_Crop001_GCamP_Results_260123_Mean2
215,21.4,11633.836,2472.902,17388.055,2434.622,17629.629,2449.543,17375.893,2464.292,20684.531,2241.702,17702.834,2446.0,17073.658,2347.136,18756.0,2614.145,10408.806,2408.944,15125.761,2120.781,14243.556,2158.019,16258.351,2128.702,15808.429,2060.825,8235.758,2080.506,21439.666,2075.583,13856.149,2088.255
216,21.5,11728.377,2475.606,18335.783,2445.0,18327.172,2439.971,17656.492,2476.708,20871.51,2271.532,18248.473,2450.667,17580.045,2356.091,19347.334,2612.333,10803.848,2404.931,15183.406,2121.375,14407.759,2144.926,16345.474,2128.684,15862.159,2071.286,8263.483,2083.286,21526.959,2083.542,14003.894,2095.468
217,21.6,11858.213,2475.623,19145.107,2445.406,18731.199,2434.8,18057.076,2477.585,21488.49,2276.979,18885.861,2449.75,18227.113,2359.568,20054.262,2613.667,11209.583,2416.847,15183.396,2119.312,14571.167,2164.241,16422.0,2126.702,15915.254,2069.905,8330.615,2084.264,21596.229,2085.146,14262.894,2083.723
218,21.7,11962.754,2481.541,19790.244,2437.432,19661.285,2444.257,18464.953,2467.892,22340.49,2270.447,19493.223,2451.889,18831.795,2362.159,20803.232,2618.145,11621.098,2410.375,15291.844,2112.458,14752.333,2160.5,16479.895,2124.947,16053.143,2073.667,8352.517,2087.099,21881.541,2087.271,14559.489,2080.511
219,21.8,12082.983,2479.639,20572.162,2440.513,20307.971,2452.229,18872.984,2464.708,23171.873,2267.532,20130.973,2443.056,19451.682,2359.75,21530.305,2619.754,11974.777,2418.847,15345.625,2114.083,15021.296,2157.722,16529.771,2124.0,16092.143,2068.032,8457.55,2082.472,22030.709,2084.292,14852.276,2086.723
220,21.9,12260.263,2477.606,21260.918,2451.838,20498.543,2447.914,19239.953,2467.831,24046.213,2268.362,20630.916,2454.25,20026.592,2367.136,22300.188,2619.087,12317.556,2413.819,15378.989,2120.656,15355.13,2152.074,16623.771,2120.965,16215.302,2072.778,8486.286,2090.659,22256.875,2083.229,15217.191,2090.511
221,22.0,12430.983,2477.541,21745.865,2429.649,21222.572,2441.114,19682.615,2460.8,24887.83,2275.723,21076.973,2434.944,20439.568,2359.205,22943.463,2624.435,12691.598,2411.486,15509.854,2121.729,15783.981,2146.0,16766.053,2127.93,16330.81,2067.762,8571.561,2086.45,22609.666,2087.458,15619.872,2080.745
222,22.1,12703.426,2476.869,22217.189,2438.351,21937.885,2449.8,20114.801,2460.2,25627.404,2282.34,21483.945,2451.222,20842.908,2362.75,23590.217,2622.377,13032.639,2414.028,15545.188,2124.906,16282.723,2152.685,16868.631,2116.982,16537.127,2062.968,8632.022,2085.198,23040.541,2084.896,16177.681,2090.851
223,22.2,12970.64,2476.82,22602.756,2420.649,22401.285,2439.743,20601.77,2464.969,26283.787,2273.426,21789.055,2442.667,21172.887,2355.886,24230.855,2619.261,13309.848,2412.986,15654.521,2117.083,16840.445,2149.611,17076.877,2124.649,16599.111,2071.127,8721.362,2077.736,23407.875,2078.958,16714.617,2083.0
224,22.3,13246.181,2488.279,22870.27,2429.432,23139.4,2456.686,21025.738,2452.231,27620.469,2244.149,22087.945,2451.556,21490.182,2361.773,24787.305,2615.739,13598.986,2420.333,15757.136,2121.74,17449.852,2151.759,17141.264,2122.649,16829.604,2069.175,8799.648,2091.275,23725.209,2089.396,17227.469,2083.979
225,22.4,13509.049,2476.033,23070.352,2435.189,23823.686,2464.943,21529.354,2462.138,28080.873,2260.085,22243.195,2441.528,21682.342,2344.0,25438.088,2607.826,13862.0,2418.806,15870.239,2129.24,18158.611,2161.852,17295.0,2130.824,16955.572,2062.794,8881.154,2081.286,24109.646,2082.604,17748.021,2083.191
226,22.5,13765.099,2476.377,23149.379,2437.081,24373.229,2455.343,21890.646,2469.646,28476.617,2262.042,22404.445,2440.111,21861.0,2353.955,26191.725,2608.768,14091.139,2419.486,16007.146,2119.896,18892.592,2158.593,17432.648,2127.176,17082.016,2061.762,8955.879,2082.352,24600.084,2083.562,18236.574,2082.83
227,22.6,14005.229,2481.574,23360.514,2435.892,24540.971,2464.229,22313.523,2460.708,28755.469,2248.0,22618.639,2452.5,22058.75,2363.955,26968.986,2600.188,14294.556,2423.792,16153.396,2114.542,19498.908,2166.519,17647.105,2120.824,17199.762,2060.016,9055.923,2082.528,25225.312,2089.854,18731.318,2088.128
228,22.7,14344.41,2474.574,23402.406,2433.919,25141.0,2487.971,22668.092,2467.569,28930.852,2259.83,22002.723,2468.056,21590.205,2372.455,27544.986,2608.449,14497.973,2403.875,16293.927,2113.917,20119.277,2157.519,17760.771,2130.228,17393.539,2077.508,9131.802,2074.583,25721.334,2081.104,19251.404,2091.213
229,22.8,14596.41,2480.557,23386.783,2430.865,25231.771,2483.714,23077.107,2454.154,28949.809,2256.426,22784.861,2442.167,22275.863,2350.955,28142.014,2609.971,14686.806,2422.792,16355.052,2116.979,20600.277,2166.185,17903.982,2128.456,17561.016,2068.46,9230.626,2078.154,26263.896,2083.167,19723.404,2095.404
230,22.9,14832.967,2475.951,23456.27,2447.919,24512.344,2463.229,23622.123,2466.892,28980.873,2273.128,22149.166,2466.361,21778.955,2378.886,28711.203,2608.594,14808.25,2419.639,16470.459,2124.094,21174.945,2166.352,18042.596,2121.228,17774.127,2066.619,9378.594,2079.11,26870.562,2088.604,20119.105,2085.426
231,23.0,15106.737,2468.033,23423.217,2430.27,24915.229,2468.543,23967.523,2463.354,29090.701,2238.532,22262.555,2471.083,21928.455,2382.227,29295.203,2610.232,14823.152,2428.986,16570.438,2115.635,21629.277,2162.222,18121.141,2134.684,17942.158,2061.286,9465.615,2076.22,27374.959,2070.396,20475.105,2091.0
232,23.1,15407.705,2479.754,23167.162,2435.189,25602.314,2484.086,24421.893,2467.662,29015.148,2254.34,22217.473,2468.833,21943.023,2381.818,29636.043,2615.783,14889.236,2425.181,16680.51,2113.167,22121.814,2149.481,18168.719,2123.14,18025.826,2061.0,9578.385,2076.396,27917.334,2083.167,20792.148,2096.17
233,23.2,15672.836,2479.918,23229.324,2432.73,25855.715,2492.943,24797.678,2464.708,28869.361,2253.383,22230.139,2486.694,21982.795,2391.75,30124.928,2610.0,14991.402,2423.278,16787.062,2113.24,22482.797,2154.5,18304.369,2130.105,18198.047,2071.206,9692.659,2081.352,28362.791,2081.438,21067.469,2093.426
234,23.3,15926.181,2477.394,23252.244,2446.487,26052.572,2487.943,25252.416,2473.231,28791.469,2249.915,22234.473,2469.639,21996.455,2396.068,30442.42,2605.043,15057.917,2420.806,16932.531,2116.229,22816.129,2161.185,18397.053,2124.0,18346.096,2067.794,9719.582,2080.736,28781.021,2083.708,21234.34,2081.468
235,23.4,16290.36,2476.492,23223.73,2447.703,26114.971,2475.629,25634.814,2463.277,28651.766,2253.787,22247.25,2467.222,22030.5,2374.136,30810.666,2613.261,15085.069,2419.806,17157.303,2124.177,23022.148,2160.519,18508.457,2127.579,18473.523,2073.524,9835.099,2076.253,29272.646,2084.542,21473.744,2088.17
236,23.5,16481.508,2475.164,23297.244,2441.027,25978.172,2480.257,25948.6,2470.231,28556.361,2254.0,22215.027,2471.472,22024.842,2381.886,31010.246,2620.783,15120.542,2421.625,17394.844,2122.604,23232.703,2157.778,18622.543,2127.684,18972.523,2063.444,9910.308,2082.681,29751.625,2086.708,21605.914,2087.149
237,23.6,16686.508,2477.049,23288.893,2436.243,25729.943,2478.829,26200.416,2459.492,28570.105,2253.809,22160.973,2467.778,21992.273,2375.977,31155.174,2609.188,15135.375,2415.903,17677.865,2121.531,23352.834,2153.296,18669.895,2127.895,19140.826,2071.413,9980.571,2078.406,30329.625,2080.396,21707.553,2087.149
238,23.7,16808.393,2486.312,23351.838,2424.919,26703.656,2518.943,26508.969,2463.892,28786.979,2254.958,22173.805,2465.694,22017.0,2389.818,31287.941,2622.13,15118.875,2426.75,17945.354,2118.458,23517.482,2154.463,18793.701,2124.614,19240.635,2069.46,10063.813,2073.89,30620.5,2082.667,21808.213,2094.34
239,23.8,16964.918,2475.328,23303.621,2425.0,26778.428,2506.4,26707.092,2463.739,28794.574,2263.383,23796.25,2466.472,22330.432,2371.727,31459.783,2613.754,15172.139,2426.222,18185.021,2111.646,23587.629,2161.889,18939.053,2123.737,19399.539,2069.857,10133.538,2079.0,31084.209,2089.833,21877.531,2086.468
240,23.9,17104.557,2476.0,23293.756,2442.135,26607.514,2511.943,26861.492,2463.492,28840.914,2262.064,23850.416,2463.472,22371.023,2365.591,31549.217,2609.58,15126.723,2426.278,18432.719,2122.0,23625.555,2167.407,19041.771,2120.579,19518.223,2071.508,10202.846,2075.055,31480.354,2087.292,21839.469,2096.234
241,24.0,17252.639,2479.951,23293.244,2441.487,26616.057,2500.286,26996.338,2471.985,28883.852,2270.511,23822.889,2471.639,22341.613,2373.909,31664.885,2604.029,15139.473,2424.986,18651.312,2117.229,23707.871,2159.926,19135.859,2129.421,19613.619,2065.746,10255.561,2078.912,31852.438,2075.667,21917.895,2073.511
242,24.1,17377.311,2471.574,23148.135,2454.649,26506.686,2507.428,27120.322,2463.0,28896.213,2255.426,23798.889,2478.139,22389.932,2381.386,31705.869,2623.841,15150.764,2425.347,18871.428,2118.406,23756.629,2157.833,19251.316,2132.404,19665.715,2070.619,10347.143,2079.253,32162.979,2081.167,21950.256,2081.17
243,24.2,17492.77,2477.574,23168.594,2434.622,25988.143,2500.2,27279.031,2463.769,28924.809,2252.638,23750.527,2469.444,22346.727,2370.545,31693.682,2597.826,15181.486,2413.431,19120.396,2117.635,23715.389,2161.074,19361.631,2121.93,19829.223,2066.937,10391.209,2074.374,32497.959,2083.729,22045.086,2079.17
244,24.3,17592.459,2478.246,23174.379,2441.811,26581.029,2552.657,27392.031,2470.6,28897.469,2257.617,23700.445,2472.25,22316.342,2373.227,31775.0,2608.768,15159.708,2418.625,19465.072,2118.125,23767.186,2161.907,19436.824,2128.053,19952.381,2061.46,10434.406,2077.088,32816.77,2088.104,22039.914,2084.191
245,24.4,17649.836,2474.197,23160.135,2427.513,26487.0,2539.714,27554.309,2470.985,28908.043,2256.106,23724.305,2466.0,22320.842,2375.636,31793.479,2622.043,15075.042,2416.583,19766.771,2123.802,23835.666,2160.981,19566.053,2122.79,20059.445,2068.54,10500.945,2080.077,33013.312,2074.958,22031.723,2085.468
246,24.5,17735.639,2480.918,23176.486,2435.351,26451.742,2558.428,27596.984,2459.831,28783.682,2254.426,23643.027,2465.611,22294.023,2367.182,31748.609,2615.102,15060.139,2425.667,20075.479,2119.958,23829.129,2156.833,19684.877,2127.105,20100.111,2070.952,10560.45,2076.319,33362.543,2080.271,22038.744,2096.17
247,24.6,17743.541,2472.246,23086.055,2440.027,26383.629,2527.314,27679.523,2458.215,28768.426,2262.617,23659.889,2485.111,22329.5,2369.477,31260.449,2612.623,15013.792,2425.056,20368.385,2117.312,23763.445,2156.537,19782.334,2132.562,20146.92,2063.794,10601.33,2073.428,33594.27,2091.583,22019.723,2081.936
248,24.7,17803.262,2471.18,23114.189,2436.541,26185.486,2543.171,27807.246,2452.585,28686.148,2249.809,23631.305,2460.111,22298.592,2372.568,31337.594,2628.551,14817.694,2418.778,20643.75,2112.323,23852.445,2158.333,19869.158,2124.0,20209.477,2076.476,10638.923,2081.428,33772.52,2083.042,22081.979,2085.681
249,24.8,17805.852,2484.197,23036.783,2435.649,26106.742,2533.057,27953.062,2468.708,28647.574,2262.681,23676.361,2469.139,22382.023,2366.909,31418.436,2625.986,14852.417,2420.833,20976.072,2121.042,23778.223,2162.926,20015.088,2114.684,20292.842,2061.46,10689.242,2078.879,33905.27,2085.479,22042.682,2094.83
250,24.9,17833.016,2471.656,23043.0,2441.919,25959.258,2585.971,28057.77,2465.461,28522.639,2259.979,23625.195,2471.528,22335.682,2370.705,31476.377,2640.174,14798.181,2422.486,21214.49,2115.417,23856.777,2156.315,20050.912,2126.035,20302.539,2055.016,10737.714,2079.077,34048.75,2078.604,22003.553,2087.489
251,25.0,17842.148,2477.672,23049.703,2424.189,25763.086,2581.629,28073.277,2455.308,28465.404,2258.574,23664.111,2466.889,22398.523,2377.705,31489.232,2632.768,14812.889,2434.264,21509.562,2123.406,23837.334,2155.204,20149.211,2120.246,20302.984,2073.667,10728.011,2073.209,34150.25,2088.188,22035.873,2087.34
252,25.1,17847.852,2471.459,23052.893,2438.73,25286.428,2584.0,28128.432,2458.769,28379.957,2261.021,23602.223,2466.028,22370.818,2359.682,31575.783,2628.71,14789.708,2423.708,21691.197,2116.292,23778.203,2148.093,20211.561,2124.176,20319.477,2062.952,10763.253,2074.846,34215.605,2071.521,22020.852,2091.383
253,25.2,17866.492,2461.328,22971.082,2437.622,25428.371,2578.171,28139.17,2464.969,28248.105,2255.872,23558.861,2460.611,22379.432,2362.886,31591.072,2620.087,14798.792,2429.903,21875.604,2123.292,23835.666,2154.389,20313.789,2134.807,20359.318,2055.937,10773.429,2077.132,34320.188,2072.146,21918.0,2083.213
254,25.3,17832.475,2475.492,22917.918,2416.487,25174.229,2555.314,28217.785,2458.461,28112.531,2254.617,23503.195,2465.444,22355.682,2359.864,31574.0,2630.348,14781.306,2428.167,22067.062,2123.344,23792.686,2154.111,20440.492,2125.316,20359.301,2072.206,10769.011,2074.769,34402.832,2071.479,21951.574,2078.894
255,25.4,17870.098,2463.164,22805.432,2441.027,25021.057,2561.029,28295.539,2456.862,28021.936,2251.532,23467.5,2459.028,22345.773,2359.909,31674.912,2621.638,14800.931,2424.25,22245.459,2117.083,23712.074,2157.111,20477.666,2118.772,20383.492,2065.778,10809.703,2081.506,34444.793,2083.188,21899.105,2079.064
256,25.5,17799.59,2477.606,22859.568,2422.162,24803.572,2541.714,30182.262,2463.539,27938.148,2265.064,23426.084,2458.111,22303.592,2362.182,31643.115,2621.986,14766.583,2421.389,22778.875,2132.396,23714.723,2158.296,20585.053,2128.421,20452.904,2075.349,10826.374,2072.692,34521.312,2079.771,21884.979,2081.298
257,25.6,17780.934,2474.951,22811.107,2430.189,25721.656,2606.114,30153.678,2455.4,28036.766,2271.255,23460.666,2471.111,22373.932,2374.159,31695.436,2624.043,14798.5,2429.222,22944.604,2125.938,23720.037,2158.167,20578.859,2119.474,20418.191,2063.778,10842.209,2077.198,34486.793,2089.062,21938.66,2092.617
258,25.7,17815.279,2467.639,22758.055,2423.757,25735.771,2605.771,30339.924,2458.769,28051.318,2263.489,23369.027,2457.333,22325.613,2362.886,31655.262,2614.942,14725.125,2429.806,23058.531,2130.021,23709.629,2160.222,20643.281,2125.684,20429.191,2072.476,10856.011,2078.11,34555.5,2082.438,21893.574,2083.106
259,25.8,17849.066,2480.312,22703.244,2415.649,25332.314,2593.943,30306.445,2455.431,28124.299,2259.319,23357.916,2465.0,22289.658,2371.75,31718.217,2612.841,14718.181,2419.431,23223.678,2121.625,23683.76,2152.222,20712.246,2126.474,20449.143,2065.143,10844.494,2073.231,34644.043,2092.729,21908.256,2078.702
260,25.9,17783.787,2477.377,22666.297,2443.541,25371.457,2602.686,30352.4,2448.754,28064.105,2266.021,23346.25,2456.611,22306.477,2365.023,31686.262,2619.507,14694.417,2422.486,23396.844,2121.156,23647.24,2150.037,20713.475,2127.649,20419.047,2068.794,10848.857,2076.308,34654.293,2091.125,21876.043,2073.298
261,26.0,17822.262,2480.262,22659.027,2427.081,25289.285,2592.629,30430.092,2462.954,28069.51,2263.596,23383.25,2478.333,22360.432,2370.091,31662.682,2609.957,14640.194,2423.528,23468.635,2129.542,23626.482,2160.981,20754.508,2125.719,20472.223,2070.063,10865.429,2077.736,34587.957,2074.833,21844.383,2080.298
262,26.1,17768.049,2466.59,22558.459,2420.622,25154.344,2591.143,30520.186,2465.415,28078.383,2260.383,23290.389,2446.75,22313.25,2367.295,31657.594,2615.594,14644.694,2422.875,23510.938,2130.604,23637.574,2147.63,20726.193,2127.263,20425.539,2078.159,10862.22,2077.626,34620.77,2086.208,21812.682,2087.17
263,26.2,17706.328,2468.869,22535.865,2434.541,25029.943,2577.4,30480.062,2463.046,28047.361,2256.213,23206.445,2444.361,22233.342,2362.25,31596.537,2624.246,14575.5,2424.056,23638.375,2124.625,23629.166,2155.889,20814.07,2123.228,20446.746,2065.889,10823.374,2073.308,34644.5,2090.167,21867.34,2087.106
264,26.3,17705.951,2464.902,22464.189,2428.622,24834.742,2586.086,30469.969,2453.631,28022.723,2262.872,23153.473,2453.194,22185.773,2362.795,31614.754,2615.159,14576.306,2424.097,23653.572,2131.948,23614.389,2161.481,20802.807,2123.754,20411.572,2066.428,10810.967,2078.615,34619.52,2080.438,21808.701,2087.723
265,26.4,17690.393,2468.688,22388.918,2425.351,24688.914,2580.314,30407.139,2461.523,28003.447,2260.809,23178.0,2450.667,22209.113,2362.045,31626.537,2627.275,14498.514,2422.458,23794.01,2127.656,23629.111,2155.981,20839.316,2124.754,20412.555,2070.952,10869.176,2075.758,34565.668,2079.167,21814.299,2087.872
266,26.5,17654.066,2462.557,22318.811,2437.487,24475.656,2570.114,30460.107,2471.077,27946.873,2269.213,23161.445,2453.417,22244.75,2357.545,31602.682,2625.565,14500.486,2424.708,23874.385,2127.271,23617.389,2156.537,20843.736,2123.877,20360.666,2074.428,10791.033,2079.758,34582.832,2092.479,21751.787,2089.66
267,26.6,17636.016,2467.361,22310.621,2442.838,24222.029,2566.8,30387.092,2462.677,27884.34,2258.277,23103.25,2449.194,22193.318,2361.818,31509.783,2617.261,14444.819,2418.764,23940.938,2118.865,23521.852,2159.556,20839.035,2132.123,20393.096,2074.095,10814.824,2075.813,34479.98,2077.75,21719.0,2083.766
268,26.7,17607.361,2461.59,22224.945,2433.594,25264.115,2642.286,30365.385,2455.877,27747.979,2261.234,23070.334,2456.694,22170.5,2365.636,31477.885,2617.986,14411.736,2426.097,23977.646,2120.875,23508.5,2151.759,20928.596,2133.193,20336.158,2071.952,10797.682,2073.494,34431.77,2094.5,21662.639,2084.319
269,26.8,17567.918,2471.115,22759.135,2428.892,25168.857,2649.829,30294.354,2458.569,27705.682,2265.745,22973.305,2448.139,22095.455,2364.977,31507.188,2612.073,14370.042,2415.222,23963.021,2126.198,23540.389,2158.963,20945.525,2132.368,20257.174,2070.746,10773.253,2075.253,34338.25,2090.729,21698.51,2086.809
270,26.9,17581.41,2468.803,22863.162,2435.108,25008.199,2646.886,30281.801,2467.631,27578.574,2258.745,22962.5,2461.583,22070.637,2363.705,31395.334,2614.681,14354.402,2418.708,24072.178,2129.281,23583.666,2152.833,20956.859,2129.982,20219.207,2068.222,10786.659,2077.528,34267.418,2083.417,21673.127,2079.745
271,27.0,17577.623,2467.295,22808.514,2428.541,24973.086,2645.229,30172.016,2458.461,27513.404,2255.213,22969.555,2453.306,22088.363,2358.477,31409.102,2621.478,14077.25,2419.167,24106.438,2129.729,23448.871,2166.0,20935.193,2122.088,20268.0,2062.889,10775.33,2071.417,34285.02,2079.771,21472.148,2070.702
272,27.1,17536.41,2483.098,22868.352,2424.27,24790.771,2636.629,30112.062,2461.492,27442.617,2250.34,22964.695,2450.806,22114.408,2355.432,31342.594,2611.507,14073.611,2428.944,24204.385,2132.135,23429.223,2156.815,20988.316,2124.158,20206.746,2071.825,10743.044,2079.813,34212.125,2089.333,21457.064,2067.021
273,27.2,17516.721,2463.853,22785.514,2426.757,24619.285,2655.343,30093.062,2458.492,28137.682,2240.191,22896.584,2445.972,22046.568,2347.591,31322.898,2603.217,14034.486,2430.111,24285.469,2125.135,23469.055,2163.481,21160.596,2118.947,20140.492,2070.937,10749.682,2081.572,34218.895,2086.667,21432.299,2071.894
274,27.3,17538.377,2462.426,22753.918,2426.784,24526.686,2652.114,30067.846,2453.369,28072.191,2233.723,22869.584,2455.75,22039.273,2363.886,31321.275,2605.087,14065.111,2428.375,24286.396,2124.24,23426.629,2151.167,21152.578,2122.824,20131.572,2071.27,10742.308,2074.561,34192.52,2080.688,21565.574,2090.936
275,27.4,17471.918,2471.656,22746.486,2433.189,24399.971,2646.4,30002.754,2452.308,28070.277,2243.426,22750.139,2451.611,22040.842,2361.159,31287.088,2614.319,14015.306,2434.403,24347.854,2123.625,23448.76,2155.611,21190.719,2122.228,20118.35,2068.222,10679.55,2072.132,34100.832,2079.125,21463.744,2084.34
276,27.5,17399.295,2465.853,22677.918,2411.459,24274.742,2639.686,29885.893,2459.338,28047.213,2241.085,22688.0,2451.194,22013.023,2359.114,31188.666,2621.333,14002.083,2425.569,24349.865,2125.51,23378.426,2156.389,21155.543,2121.018,20485.539,2065.27,10675.45,2077.033,34098.082,2083.896,21482.51,2079.213
277,27.6,17441.869,2468.459,22744.297,2437.081,24174.314,2646.0,29800.908,2450.169,27973.34,2234.702,22645.5,2449.917,21986.908,2354.091,31118.479,2617.667,14001.764,2425.403,24348.104,2124.208,23374.852,2154.685,21193.193,2118.562,20537.047,2074.603,10634.714,2072.286,34046.918,2086.417,21476.574,2082.447
278,27.7,17387.623,2456.885,22676.217,2442.838,23969.285,2640.572,29746.568,2453.585,27921.086,2243.128,22588.889,2448.889,21900.387,2356.682,31090.406,2616.638,13976.723,2418.569,24379.166,2132.406,23398.186,2148.481,21199.842,2122.947,20481.08,2069.952,10668.143,2080.33,34037.793,2076.708,21471.383,2069.766
279,27.8,17380.426,2469.426,22664.379,2427.432,23668.6,2646.743,29569.016,2450.815,27810.127,2233.128,22513.695,2442.472,21840.5,2363.864,31158.885,2606.696,13943.223,2426.5,24333.719,2124.042,23305.518,2148.759,21238.299,2117.0,20407.445,2066.841,10596.813,2075.439,33928.52,2078.688,21374.66,2073.064
280,27.9,17352.426,2468.918,22661.621,2423.594,24508.486,2724.543,29515.523,2452.446,27738.531,2239.064,22501.305,2461.417,21849.227,2373.977,31109.885,2618.145,13893.444,2421.764,24351.572,2129.312,23377.092,2155.204,21260.158,2126.737,20389.334,2070.079,10604.89,2078.539,33847.125,2086.917,21276.787,2072.532
281,28.0,17341.803,2470.262,22618.621,2427.297,24449.771,2725.2,29398.139,2451.169,27703.17,2240.021,22506.555,2446.75,21839.182,2351.955,31051.912,2615.275,13862.736,2434.292,24351.188,2122.177,23315.555,2154.352,21247.982,2118.509,20403.492,2063.794,10572.066,2074.352,33736.605,2083.542,21283.277,2062.085
282,28.1,17308.967,2464.197,22627.783,2425.189,24524.857,2743.886,29293.477,2449.446,27716.148,2234.83,22464.139,2450.417,21816.205,2360.5,31017.855,2607.102,13847.375,2422.083,24357.125,2119.927,23316.166,2158.63,21194.684,2124.228,20324.523,2065.032,10578.868,2078.681,33793.645,2085.167,21236.852,2064.511
283,28.2,17229.213,2469.934,22634.324,2415.162,24480.258,2742.8,29195.539,2455.046,27561.553,2228.128,22393.611,2442.361,21777.977,2353.091,30941.928,2600.0,13837.25,2424.222,24425.146,2123.781,23315.314,2157.907,21182.543,2135.824,20306.523,2063.984,10561.132,2074.154,33655.418,2079.208,21214.318,2070.34
284,28.3,17197.59,2475.869,22550.865,2422.784,24396.143,2718.229,29113.123,2452.554,27522.234,2234.085,22362.889,2443.639,21759.523,2361.045,30901.043,2607.696,13790.931,2424.278,24389.146,2125.458,23266.537,2165.167,21204.947,2122.456,20340.0,2065.428,10531.439,2076.363,33524.75,2075.854,21171.299,2075.638
285,28.4,17180.164,2476.688,22429.406,2427.351,24338.514,2726.371,29025.246,2456.846,27451.723,2230.66,22271.666,2443.222,21684.75,2352.977,30826.029,2607.623,13750.848,2427.556,24332.541,2129.698,23166.926,2154.593,21137.842,2122.105,20323.523,2068.841,10534.22,2083.561,33451.043,2084.583,21105.682,2071.489
286,28.5,17126.377,2472.639,22423.918,2434.297,24272.344,2723.229,28836.539,2444.631,27318.936,2245.638,22251.389,2437.806,21678.705,2344.25,30293.334,2638.927,13734.833,2424.0,24352.959,2121.333,23174.703,2152.556,21203.736,2120.684,20252.746,2063.222,10516.462,2081.176,33463.355,2078.812,21081.49,2068.149
287,28.6,17165.836,2457.688,22420.594,2433.946,24215.742,2711.514,28683.678,2460.2,26713.021,2261.404,22213.277,2461.889,21692.727,2368.682,30300.564,2631.855,13719.889,2420.792,24325.697,2124.25,23193.426,2153.667,21163.771,2120.053,20246.223,2068.159,10473.198,2076.428,33268.043,2079.729,21121.256,2068.362
