Index,Time (s) Adjusted,grouped_osm8dr206 2M S bfr_Series002_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 2M S bfr_Series002_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 2M S bfr_Series004_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 2M S bfr_Series004_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 2M S bfr_Series005_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 2M S bfr_Series005_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 2M S bfr_Series007_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 2M S bfr_Series007_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 2M S bfr_Series008_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 2M S bfr_Series008_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 2M S bfr_Series009_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 2M S bfr_Series009_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 2M S bfr_Series011_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 2M S bfr_Series011_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 2M S bfr_Series013_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 2M S bfr_Series013_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 2M S bfr_Series014_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 2M S bfr_Series014_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 2M S bfr_Series015_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 2M S bfr_Series015_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 2M S bfr_Series016_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 2M S bfr_Series016_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 2M S bfr_Series017_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 2M S bfr_Series017_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 2M S bfr_Series018_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 2M S bfr_Series018_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 2M S bfr_Series019_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 2M S bfr_Series019_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 2M S bfr_Series020_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 2M S bfr_Series020_Crop001_GCamP_Results_260123_Mean2
1,0.0,7747.123,2574.508,12161.346,2462.802,14104.745,2615.235,15032.773,2728.679,12077.854,2594.418,11858.0,3221.764,13887.979,2220.208,7895.792,2347.986,7453.441,2174.044,16687.094,2581.656,18358.949,3473.2,17232.465,2242.69,14559.612,2180.674,16765.285,2173.405,11837.745,2268.655
2,0.1,7679.846,2543.4,12134.247,2447.0,13796.451,2577.333,14691.717,2691.962,11789.272,2556.4,11741.348,3236.639,13476.229,2206.854,7778.403,2325.514,7280.603,2151.838,16161.594,2553.625,18233.268,3437.367,17127.793,2245.086,14681.633,2162.428,16622.072,2158.738,11671.31,2258.291
3,0.2,7653.615,2540.877,12063.481,2431.519,13527.568,2568.627,14495.151,2662.094,11808.055,2565.6,11756.056,3237.542,13345.667,2204.125,7762.611,2315.889,7227.838,2152.235,16296.656,2533.344,18223.801,3413.633,16992.758,2251.259,14743.612,2171.633,16520.072,2167.024,11580.582,2252.854
4,0.3,7630.677,2539.938,12044.469,2436.58,13328.667,2560.961,14256.434,2655.792,11517.745,2542.782,11757.306,3232.431,13083.896,2202.396,7728.611,2316.986,7127.529,2151.206,16232.219,2531.062,18075.732,3416.467,16267.862,2249.431,14428.122,2188.551,16134.833,2165.69,11535.836,2260.273
5,0.4,7622.938,2532.354,11986.58,2437.716,13131.353,2540.765,14191.868,2669.755,11450.31,2542.291,11756.639,3208.0,13159.917,2200.5,7729.514,2315.333,7061.588,2152.221,16177.562,2546.656,17946.316,3397.0,16277.345,2252.017,13585.796,2163.551,16237.096,2170.81,11492.473,2243.545
6,0.5,7603.892,2545.277,11958.704,2441.531,12967.451,2548.373,13952.943,2636.717,11426.0,2552.636,11723.277,3220.111,13516.479,2212.333,7716.514,2318.472,7265.544,2146.294,16077.125,2536.438,18001.1,3412.167,16227.982,2255.19,13707.612,2160.551,16311.333,2175.119,11430.255,2234.836
7,0.6,7607.246,2542.923,11916.42,2442.716,12765.745,2558.314,13764.792,2648.396,11416.964,2547.218,11695.723,3132.097,13533.75,2211.042,7743.306,2323.667,7238.706,2152.427,15844.531,2540.156,17941.949,3418.6,16242.311,2262.259,13792.408,2177.163,16300.0,2176.119,11459.546,2228.127
8,0.7,7587.8,2531.539,11901.741,2438.136,12566.157,2560.941,13888.849,2647.358,11245.109,2586.309,11714.75,3126.306,13387.083,2206.896,7726.306,2313.903,7206.221,2151.779,15836.188,2566.719,17871.617,3389.55,16266.879,2247.517,13907.51,2163.245,16303.929,2162.833,11446.055,2228.182
9,0.8,7518.308,2548.046,11882.42,2443.753,12696.039,2539.961,13755.981,2654.415,11342.473,2600.436,11750.027,3131.806,13495.875,2204.229,7719.694,2308.792,7196.324,2150.471,15712.281,2558.594,17872.449,3397.483,16198.121,2255.69,13943.041,2171.428,16220.096,2160.5,11391.654,2219.636
10,0.9,7530.277,2544.646,11922.889,2441.42,12616.138,2536.059,13629.113,2641.094,11394.728,2580.618,11740.931,3131.972,13478.208,2197.0,7718.083,2312.903,7175.029,2154.868,15941.281,2568.219,17837.367,3378.783,16168.914,2252.138,14058.408,2170.51,16013.0,2153.619,11381.437,2218.0
11,1.0,7542.108,2546.261,11865.901,2441.148,12585.157,2548.98,13568.075,2640.868,11471.509,2585.255,11712.042,3114.681,13336.417,2208.188,7653.236,2311.153,7141.559,2151.382,16093.0,2554.188,17660.25,3388.367,15841.569,2246.345,13586.204,2179.163,15944.071,2152.81,11310.764,2213.273
12,1.1,7511.416,2543.539,11882.926,2442.84,12487.333,2558.765,13500.415,2647.208,11466.69,2588.382,11650.889,3155.556,12897.479,2196.083,7631.069,2315.861,7167.632,2146.823,15997.25,2548.0,17707.15,3362.633,15795.448,2241.552,13687.49,2168.735,15870.119,2152.69,11296.981,2211.491
13,1.2,7502.892,2545.969,11831.173,2442.309,12554.274,2540.745,13481.943,2634.981,11552.818,2593.218,11681.014,3145.028,13137.604,2170.25,7563.514,2299.486,7130.044,2152.632,15882.156,2502.344,17695.9,3386.017,15789.689,2238.707,13747.918,2168.143,15828.548,2151.428,11276.69,2220.691
14,1.3,7484.892,2554.108,11820.79,2450.383,12390.471,2541.745,13308.302,2633.245,11505.473,2586.582,11715.917,3136.403,12891.958,2172.667,7538.472,2258.181,7117.985,2148.853,15850.156,2490.469,17545.217,3349.167,16129.293,2209.259,13801.326,2171.959,15760.643,2176.81,11216.582,2225.273
15,1.4,7482.292,2535.123,11744.63,2432.333,12975.549,2552.118,13248.812,2647.208,11574.582,2590.473,11734.431,3143.181,12952.083,2160.833,7536.778,2267.972,7135.544,2148.279,15722.688,2504.062,17474.449,3301.517,16041.104,2218.121,13778.143,2146.816,15932.762,2182.024,11257.546,2226.946
16,1.5,7422.215,2509.415,11728.396,2428.58,13372.549,2557.039,13106.736,2623.906,11579.31,2591.909,11747.777,3149.181,13159.833,2175.333,7494.181,2271.569,6982.926,2129.838,15814.25,2488.25,17489.934,3326.217,15977.207,2220.19,13579.367,2135.674,16037.071,2204.357,11253.673,2229.054
17,1.6,7509.031,2496.246,11667.432,2429.778,14025.51,2552.784,13210.453,2631.302,11332.454,2585.691,11653.889,3180.764,13144.021,2167.146,7470.458,2269.958,6994.456,2144.471,15772.406,2497.594,17388.184,3342.117,15942.655,2209.0,13486.898,2136.837,15984.833,2195.119,11252.654,2230.527
18,1.7,7479.277,2501.6,11634.432,2426.099,14704.393,2541.882,13191.415,2648.868,11553.146,2537.455,11683.223,3157.347,12977.146,2170.125,7486.667,2267.264,6959.956,2133.073,15811.344,2521.812,17473.25,3342.767,15893.862,2211.966,13405.653,2134.061,15960.714,2221.81,11220.0,2228.273
19,1.8,7487.354,2488.785,11595.234,2423.037,15279.687,2553.569,13155.51,2660.151,11608.637,2545.782,11708.611,3163.986,13051.583,2165.396,7469.278,2263.833,6975.471,2134.941,15757.719,2504.156,17500.051,3341.533,15880.052,2212.896,13384.266,2139.102,15940.881,2229.381,11220.509,2238.655
20,1.9,7406.738,2503.723,11531.691,2426.716,15894.177,2553.451,13138.905,2658.226,11763.346,2561.0,11701.986,3153.125,13026.792,2172.562,7419.167,2280.778,6981.426,2125.397,15761.75,2497.906,17469.084,3331.1,15819.482,2214.759,13356.653,2134.428,15816.143,2224.928,11227.709,2230.164
21,2.0,7508.369,2490.769,11480.074,2435.827,16269.549,2574.157,13080.038,2665.358,11981.891,2562.054,11639.681,3141.528,12625.875,2176.458,7395.014,2277.917,6993.985,2134.059,16026.656,2494.406,17427.467,3335.133,15898.155,2211.638,13351.388,2147.898,15779.143,2234.428,11214.382,2226.018
22,2.1,7478.954,2506.185,11452.37,2432.481,16527.98,2588.588,13019.528,2660.358,12131.491,2575.091,11613.973,3109.736,12697.354,2172.333,7417.931,2248.153,6997.588,2138.529,15997.156,2493.844,17525.316,3328.717,15842.896,2216.138,13353.449,2137.775,15656.977,2231.286,11231.272,2222.636
23,2.2,7455.108,2503.985,11398.013,2427.247,16835.137,2603.49,13035.547,2663.962,12399.055,2569.273,11600.348,3116.111,12758.125,2171.021,7414.333,2250.639,6988.353,2140.073,16003.25,2489.312,17410.367,3323.767,15885.052,2206.776,13419.326,2134.123,15587.0,2233.976,11202.873,2222.146
24,2.3,7446.877,2496.969,11315.766,2428.864,16826.039,2622.431,12998.377,2652.377,12688.854,2558.709,11655.652,3120.694,12843.646,2161.646,7417.194,2256.972,6985.059,2130.235,16086.25,2498.656,17422.383,3323.533,15870.982,2204.569,13435.775,2141.551,15499.477,2228.119,11257.728,2219.891
25,2.4,7456.615,2490.246,11252.247,2431.074,16778.156,2615.588,12964.66,2657.094,12967.0,2569.291,11652.348,3132.889,12836.792,2159.833,7422.347,2244.014,7018.779,2140.515,16098.188,2500.375,17386.617,3325.55,15841.966,2214.517,13424.143,2137.367,15405.333,2228.786,11279.4,2222.054
26,2.5,7451.0,2491.815,11210.901,2426.704,16699.666,2609.784,12943.245,2659.736,13236.019,2571.964,11688.098,3144.389,12851.667,2171.375,7436.278,2250.069,7021.353,2138.75,16132.031,2489.906,17373.9,3326.65,15854.793,2213.086,13445.898,2141.837,15254.643,2234.595,11220.218,2231.327
27,2.6,7479.769,2490.739,11111.667,2429.679,16628.02,2628.118,12952.585,2646.679,13469.782,2561.982,11726.25,3136.333,12780.604,2167.354,7397.903,2241.167,7015.603,2132.779,16104.969,2482.75,17340.383,3339.1,15749.655,2209.552,13514.878,2147.347,15102.714,2234.928,11303.182,2230.4
28,2.7,7467.923,2493.585,11042.593,2426.222,16517.215,2617.431,12959.868,2647.528,13814.818,2569.255,11749.167,3140.653,12813.708,2173.25,7383.903,2245.861,7015.191,2135.868,16099.719,2488.344,17391.133,3335.967,15777.138,2212.604,13476.306,2147.163,15001.19,2244.214,11336.437,2219.073
29,2.8,7481.754,2492.892,10949.729,2419.716,16387.373,2615.177,12985.358,2650.038,14078.8,2572.418,11772.875,3159.417,12462.333,2174.479,7403.236,2245.653,7012.544,2138.265,16045.969,2497.125,17299.482,3357.633,15769.896,2205.586,13416.306,2136.184,14855.857,2235.548,11334.854,2216.927
30,2.9,7499.385,2487.461,10885.148,2433.271,16276.078,2616.51,12949.792,2676.623,14324.491,2577.018,11802.361,3139.431,12509.5,2160.521,7392.458,2255.111,7012.147,2124.853,15803.562,2495.469,17335.301,3350.6,15745.466,2207.396,13469.184,2138.653,14788.833,2237.548,11336.182,2210.964
31,3.0,7473.969,2479.815,10768.753,2432.988,16140.235,2607.078,13079.887,2674.792,14512.473,2581.964,11813.375,3150.639,12462.708,2170.25,7370.806,2272.792,7013.368,2133.823,15904.031,2503.25,17334.449,3353.367,15736.414,2216.552,13481.021,2137.102,14552.143,2235.214,11324.164,2215.8
32,3.1,7511.169,2485.846,10678.481,2421.531,15944.49,2620.726,13046.566,2666.66,14747.782,2578.946,11895.069,3154.236,12432.083,2168.75,7386.403,2238.708,7030.809,2139.809,15895.531,2489.719,17303.268,3361.35,15715.482,2204.672,13463.857,2147.367,14454.0,2226.667,11353.782,2237.509
33,3.2,7508.815,2490.585,10591.654,2426.963,15791.667,2611.549,13138.604,2648.585,15024.272,2564.582,11892.473,3156.528,12520.625,2169.896,7376.708,2249.292,7022.412,2136.5,15932.125,2499.625,17225.4,3374.183,15708.379,2214.207,13481.551,2143.612,14327.143,2232.81,11318.728,2221.218
34,3.3,7484.338,2484.908,10511.074,2429.284,15658.0,2608.51,13234.208,2653.264,15286.127,2576.909,11915.444,3155.681,12435.104,2170.417,7341.847,2277.986,7022.0,2135.956,15926.0,2495.594,17239.133,3355.567,15622.845,2209.483,13528.326,2145.367,14120.286,2239.595,11286.673,2224.146
35,3.4,7494.662,2495.092,10429.37,2432.0,15511.02,2598.706,13267.17,2654.679,15594.509,2567.545,11956.806,3152.583,12455.458,2166.75,7353.319,2277.069,7025.941,2135.985,15937.281,2497.344,17232.449,3369.883,15607.396,2206.121,13603.041,2135.021,13984.023,2236.428,11307.8,2220.564
36,3.5,7513.569,2488.138,10339.741,2422.543,15387.333,2607.216,13344.34,2658.604,15925.909,2567.146,11960.292,3150.736,12464.083,2166.167,7412.194,2270.833,7023.059,2137.5,15973.656,2491.156,17270.666,3351.433,15619.018,2219.241,13612.979,2137.714,13835.167,2233.69,11320.019,2224.691
37,3.6,7505.646,2496.631,10242.284,2429.025,15223.313,2606.608,13482.585,2675.623,16257.31,2584.364,12024.417,3154.514,12563.208,2174.729,7406.861,2269.042,7052.662,2133.485,16032.25,2505.5,17237.15,3358.017,15602.466,2204.862,13653.062,2145.469,13738.096,2240.143,11371.945,2223.091
38,3.7,7501.031,2479.8,10141.42,2421.704,15075.372,2607.961,13589.188,2663.0,16451.254,2585.2,12084.208,3162.194,12584.021,2172.958,7411.514,2270.569,7042.206,2132.544,16030.594,2498.656,17235.867,3362.783,15599.707,2217.707,13716.571,2136.592,13625.69,2240.0,11346.109,2225.182
39,3.8,7454.016,2484.477,10081.654,2426.876,14965.588,2611.49,13726.245,2662.698,16689.436,2573.964,12096.152,3155.028,12625.375,2168.021,7387.347,2265.889,7036.985,2135.456,16019.031,2509.156,17212.732,3358.833,15526.569,2207.466,13739.653,2145.367,13452.238,2238.19,11358.654,2217.527
40,3.9,7486.2,2481.031,9982.531,2433.827,14877.451,2609.235,13841.0,2660.17,16897.418,2573.836,12107.486,3173.403,12532.625,2178.125,7372.139,2270.514,7055.882,2137.941,15932.781,2499.438,17166.0,3374.05,15587.207,2212.207,13766.53,2140.959,13318.762,2232.976,11337.363,2214.764
41,4.0,7484.584,2479.446,9893.987,2419.605,14792.274,2609.412,13858.755,2656.434,17076.309,2567.764,12179.181,3169.736,12617.708,2174.083,7404.389,2258.153,7049.074,2138.073,15974.125,2514.094,17143.383,3363.3,15583.396,2209.879,13672.163,2138.184,13183.643,2240.0,11372.437,2217.8
42,4.1,7499.092,2470.938,9807.889,2430.444,14728.628,2608.765,13996.264,2660.943,17273.018,2575.182,12198.458,3185.806,12350.354,2174.021,7376.958,2271.139,7077.529,2140.235,15927.188,2499.969,17171.434,3357.683,15545.396,2213.569,13667.837,2140.286,13102.643,2237.524,11394.454,2228.073
43,4.2,7468.246,2476.431,9734.58,2424.914,14622.765,2616.529,13996.113,2657.566,17521.363,2575.236,12255.277,3178.056,12247.771,2178.75,7390.139,2260.736,7085.662,2141.044,15963.125,2497.594,17126.801,3347.067,15543.879,2209.793,13628.225,2140.857,13002.952,2237.452,11393.473,2214.146
44,4.3,7469.277,2488.308,9640.432,2424.975,14613.961,2615.235,13964.943,2677.585,17675.328,2583.8,12256.042,3191.528,12213.896,2173.771,7402.375,2265.75,7074.971,2131.25,15956.5,2487.0,17174.5,3368.367,15533.327,2209.483,13650.592,2131.082,12878.833,2231.428,11395.563,2232.182
45,4.4,7458.092,2484.908,9587.901,2427.815,14551.177,2597.608,13939.981,2639.283,17848.727,2580.946,12293.639,3189.486,12288.396,2171.167,7405.347,2258.875,7092.897,2137.529,15944.25,2489.625,17160.617,3381.2,15500.138,2212.707,13593.775,2135.775,12802.857,2237.81,11421.091,2222.873
46,4.5,7474.477,2487.754,9517.679,2423.951,14508.804,2606.706,14170.283,2657.642,17930.291,2572.6,12353.931,3199.708,12354.667,2163.104,7428.792,2262.569,7096.809,2134.632,15969.594,2493.531,17195.566,3369.267,15549.673,2210.034,13563.225,2140.898,12715.381,2246.928,11411.709,2217.255
47,4.6,7486.477,2486.723,9403.766,2429.111,14488.922,2596.392,14084.34,2676.226,17924.672,2576.364,12444.861,3190.431,12493.021,2172.083,7417.944,2269.097,7110.25,2129.368,15933.469,2496.875,17212.967,3388.017,15508.879,2211.431,13547.347,2135.225,12561.071,2232.595,11405.582,2216.2
48,4.7,7468.262,2494.523,9344.481,2421.889,14475.393,2604.882,14159.075,2633.453,17982.801,2578.8,12478.681,3186.389,12510.479,2168.729,7423.708,2269.306,7143.279,2133.677,15853.125,2500.812,17199.768,3373.917,15560.155,2222.741,13541.959,2135.755,12524.167,2233.643,11424.854,2217.745
49,4.8,7435.984,2487.646,9296.617,2421.16,14534.216,2598.647,14208.773,2641.113,18026.564,2584.327,12633.792,3195.625,12152.146,2167.958,7424.403,2258.917,7105.5,2137.647,15869.219,2480.688,17184.434,3358.0,15461.689,2212.5,13608.612,2136.796,12442.904,2235.19,11463.363,2219.818
50,4.9,7438.861,2488.092,8915.259,2428.383,14500.372,2608.216,14151.868,2659.66,18058.709,2580.491,12717.944,3188.861,12308.583,2174.833,7434.222,2264.292,7104.382,2139.603,15921.469,2490.0,17218.982,3372.183,15488.189,2212.414,13616.367,2143.755,12378.071,2237.476,11435.981,2215.255
51,5.0,7450.769,2492.831,9199.346,2426.358,14543.667,2599.961,14304.623,2638.679,18090.582,2574.836,12826.486,3203.806,12395.208,2169.854,7474.889,2260.319,7126.618,2136.588,15901.844,2481.094,17149.967,3352.633,15431.052,2214.155,13680.102,2138.265,12326.096,2223.095,11473.782,2220.291
52,5.1,7437.231,2480.554,9099.741,2430.444,14559.843,2609.765,14479.566,2643.113,18177.582,2576.818,12902.848,3200.056,12419.375,2172.562,7455.694,2274.625,7125.603,2142.147,15975.969,2478.031,17149.334,3379.35,15448.431,2217.828,13643.49,2133.796,12249.571,2233.738,11503.346,2224.673
53,5.2,7496.861,2481.261,9066.457,2427.593,14577.432,2597.745,14562.868,2659.66,18259.746,2582.455,12992.902,3203.361,12395.812,2178.917,7471.194,2268.722,7096.515,2131.853,15926.875,2482.719,17114.232,3372.6,15424.052,2213.414,13707.898,2139.143,12156.857,2227.572,11551.764,2229.291
54,5.3,7538.354,2481.892,8975.247,2426.185,14537.804,2598.902,14641.83,2646.679,18336.49,2580.054,13045.764,3198.139,12498.25,2177.708,7486.167,2264.0,7115.765,2138.471,15966.781,2496.0,17061.949,3375.95,15467.621,2214.328,13689.938,2135.49,12050.69,2230.143,11558.964,2224.927
55,5.4,7553.692,2479.539,8971.259,2425.741,14529.0,2609.49,14632.717,2642.057,18330.109,2580.745,13110.431,3213.458,12472.229,2178.792,7487.153,2258.639,7099.103,2137.177,15911.719,2492.344,17092.232,3377.65,15412.466,2219.448,13654.51,2136.898,11998.762,2242.119,11578.873,2220.036
56,5.5,7563.154,2485.585,8941.136,2418.852,14501.157,2602.588,14684.792,2645.528,18312.801,2576.236,13179.652,3216.514,12587.583,2180.833,7502.583,2271.028,7100.853,2131.103,16024.625,2496.375,17066.6,3377.517,15405.725,2224.345,13718.082,2142.572,11949.048,2233.905,11600.854,2215.0
57,5.6,7576.431,2479.031,8846.111,2423.914,14453.922,2621.843,14789.358,2654.208,18360.619,2571.273,13197.25,3208.0,12589.583,2171.708,7495.347,2267.319,7134.588,2135.618,16048.438,2484.625,17080.768,3354.417,15440.931,2216.414,13727.918,2141.837,11939.952,2242.976,11527.69,2218.709
58,5.7,7567.954,2473.569,8814.247,2420.284,14424.117,2591.471,14819.925,2651.377,18387.0,2580.618,13304.389,3222.542,12259.042,2175.333,7477.667,2260.306,7132.706,2145.029,16048.969,2488.031,17041.551,3360.367,15397.0,2214.0,13761.326,2140.326,11893.048,2232.476,11546.072,2214.564
59,5.8,7588.139,2477.308,8783.148,2429.173,14410.059,2604.196,14777.943,2628.887,18423.072,2574.182,13342.486,3218.986,12449.667,2185.542,7486.236,2265.694,7120.868,2130.338,16118.75,2486.125,17054.133,3374.433,15405.241,2208.69,13758.225,2136.918,11813.857,2244.167,11494.363,2228.491
60,5.9,7596.108,2473.785,8757.234,2425.444,14410.078,2609.235,14997.83,2660.604,18483.072,2582.636,13377.458,3231.819,12207.354,1994.042,7472.833,2268.764,7093.926,2129.235,16144.844,2503.531,17059.916,3353.883,15378.621,2209.621,13829.633,2132.653,11794.69,2233.19,11492.418,2223.745
61,6.0,7591.338,2483.662,8696.506,2430.432,14391.177,2607.608,15136.83,2659.623,18530.781,2577.927,13471.25,3234.542,12423.958,1998.896,7495.611,2265.181,7128.794,2138.529,16157.531,2489.906,17029.982,3373.583,15340.327,2212.621,13751.734,2136.49,11717.048,2226.762,11422.563,2218.218
62,6.1,7624.954,2462.308,8694.667,2422.79,14443.255,2598.647,15241.642,2651.755,18575.654,2570.873,13502.944,3218.264,12420.458,2007.625,7510.847,2276.611,7135.853,2129.853,16157.656,2470.25,16991.35,3360.067,15318.293,2220.483,13763.47,2139.592,11694.81,2224.619,11465.764,2210.236
63,6.2,7601.169,2455.261,8628.173,2423.049,14474.216,2599.529,15303.132,2657.981,18592.873,2565.291,13557.208,3229.264,12383.083,1997.312,7504.806,2270.069,7131.647,2129.073,16162.719,2489.125,17086.383,3345.933,15297.086,2215.431,13767.449,2149.061,11608.167,2226.286,11444.327,2218.364
64,6.3,7590.646,2474.354,8584.667,2429.346,14440.274,2606.588,15349.227,2657.962,18586.109,2567.091,13533.167,3228.861,12410.417,2000.333,7548.542,2264.306,7128.559,2130.265,16192.625,2493.938,17021.867,3350.733,15266.725,2220.431,13765.306,2139.775,11584.786,2239.095,11445.091,2219.2
65,6.4,7598.523,2481.231,8557.667,2419.37,14425.157,2605.647,15316.773,2646.396,18589.346,2564.073,13583.681,3232.681,12297.75,2010.333,7550.069,2261.097,7138.015,2136.662,16204.094,2480.688,16942.383,3358.7,15235.189,2212.414,13755.918,2149.572,11597.952,2221.881,11428.964,2214.764
66,6.5,7618.369,2472.154,8528.914,2429.346,14437.255,2608.823,15374.528,2661.075,18531.49,2573.146,13657.042,3225.972,12254.708,1994.333,7581.389,2256.042,7132.721,2129.029,16214.75,2486.219,16962.551,3365.667,15215.827,2225.31,13730.551,2137.633,11550.571,2237.428,11464.454,2227.854
67,6.6,7624.785,2489.0,8526.877,2420.074,14414.196,2614.059,15385.038,2649.264,18503.127,2581.909,13697.639,3229.375,12209.938,2000.458,7565.694,2251.806,7122.353,2123.75,16202.625,2498.375,16991.301,3354.317,15162.707,2214.828,13750.347,2142.816,11494.262,2234.214,11448.291,2223.782
68,6.7,7597.446,2474.6,8469.63,2419.543,14346.294,2601.039,15415.925,2646.34,18464.545,2577.309,13743.292,3228.944,12258.167,1993.271,7551.708,2261.222,7145.25,2131.015,16205.562,2495.406,17026.934,3333.45,15151.155,2217.396,13752.102,2139.959,11476.286,2227.476,11506.382,2212.782
69,6.8,7630.277,2471.261,8173.704,2435.802,14344.922,2596.549,15513.245,2654.604,18444.092,2572.382,13791.194,3244.528,12331.688,2009.438,7568.361,2261.028,7126.559,2139.191,16214.844,2476.594,16968.334,3344.65,15103.018,2213.414,13743.102,2132.531,11424.262,2237.952,11477.854,2207.054
70,6.9,7615.923,2474.477,8131.729,2430.222,14296.941,2602.98,15465.962,2642.83,19111.473,2569.327,13816.473,3248.819,12274.146,2001.167,7547.847,2258.597,7132.029,2122.794,16227.5,2493.188,16960.633,3355.617,15071.052,2218.604,13692.102,2128.857,11453.523,2228.31,11433.745,2209.727
71,7.0,7586.908,2462.539,8395.223,2424.568,14322.628,2587.882,15574.264,2662.962,19039.381,2577.891,13857.125,3244.875,12246.812,2002.104,7570.611,2256.931,7119.294,2126.897,16282.062,2485.594,16980.467,3353.15,14471.673,2222.724,13637.306,2138.51,11482.857,2229.762,11512.255,2213.545
72,7.1,7599.446,2478.385,8388.396,2423.951,14297.274,2596.412,15685.812,2664.887,19008.291,2577.218,13954.319,3246.431,12205.688,1991.625,7560.042,2261.069,7118.191,2130.647,16183.906,2473.656,16969.217,3350.733,15040.982,2215.414,13615.674,2137.306,11420.977,2232.786,11445.236,2203.782
73,7.2,7617.677,2466.539,8349.704,2420.235,14299.922,2606.549,15784.68,2657.321,18984.219,2583.527,13961.889,3243.208,12155.438,2006.396,7565.694,2259.903,7134.574,2131.897,16173.062,2496.375,16988.416,3327.417,14422.931,2216.983,13593.612,2135.225,11398.096,2227.143,11463.382,2214.545
74,7.3,7602.615,2470.046,8323.0,2422.259,14249.216,2603.647,15807.736,2645.528,19024.619,2576.745,13988.277,3255.778,12132.5,2002.792,7514.097,2265.819,7134.029,2136.971,16188.188,2479.688,16981.6,3345.083,14375.173,2214.983,13539.062,2139.367,11386.071,2229.643,11480.491,2211.764
75,7.4,7572.4,2468.477,8327.617,2426.926,14283.726,2618.294,15831.453,2654.415,18970.545,2567.091,13939.958,3269.125,12268.688,1995.729,7524.681,2269.014,7135.132,2128.221,16190.875,2489.969,16975.801,3329.833,14399.482,2216.0,13574.408,2136.755,11421.333,2227.095,11520.019,2214.018
76,7.5,7585.4,2475.523,8290.814,2420.21,14317.0,2603.412,15905.245,2646.415,18949.6,2577.873,13938.902,3243.75,12167.708,2008.688,7594.694,2250.542,7153.529,2126.809,16235.25,2478.656,16986.184,3341.65,14437.966,2219.983,13520.326,2136.326,11392.0,2233.333,11480.728,2208.291
77,7.6,7598.2,2473.8,8268.679,2420.852,14277.216,2600.196,16057.057,2660.094,18937.709,2575.309,13961.444,3239.931,12250.438,1993.542,7570.028,2266.333,7146.632,2129.5,16284.844,2482.281,16961.482,3330.067,14425.569,2216.569,13567.163,2132.939,11374.023,2247.214,11436.236,2207.636
78,7.7,7558.308,2468.723,8259.432,2417.778,14317.059,2596.118,16139.773,2654.302,18866.182,2575.164,14013.25,3251.264,12281.25,1995.146,7518.847,2266.722,7149.559,2123.368,16262.531,2475.062,16974.084,3328.55,14476.018,2215.845,13515.612,2142.082,11362.69,2228.31,11506.981,2216.727
79,7.8,7587.154,2463.092,8253.186,2427.111,14269.765,2592.353,16200.925,2658.528,18844.818,2575.418,14066.736,3232.139,12240.667,2007.229,7536.917,2263.236,7152.176,2129.735,16238.906,2472.312,16989.283,3344.45,14414.069,2220.259,13516.714,2141.633,11321.19,2241.119,11430.909,2212.309
80,7.9,7562.369,2461.031,7948.58,2431.296,14261.843,2603.627,16182.264,2659.962,18892.219,2578.582,14112.958,3245.681,12369.0,2010.75,7547.556,2267.944,7183.074,2128.147,16259.844,2486.281,17039.0,3349.033,14386.655,2217.983,13474.449,2140.245,11308.429,2234.81,11438.709,2214.873
81,8.0,7571.277,2462.277,7948.185,2427.729,14223.687,2594.51,16235.642,2655.849,18914.727,2579.036,14221.389,3232.806,12343.688,2002.708,7555.069,2265.069,7158.412,2137.897,16184.125,2476.094,17026.0,3349.233,14439.396,2223.586,13507.347,2136.816,11309.786,2234.286,11449.964,2218.509
